Ambush at Sorinor	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ambush at Sorinor (1993).pdf
American Challenge A Sailing Simulation, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/American Challenge A Sailing Simulation, The (1986).pdf
American Gladiators	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/American Gladiators (1992).txt
American Sign Language Tutor	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/American Sign Language Tutor (1991).TXT
Amnesia	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Amnesia (1986).pdf
Amo del Mundo, El	es	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Amo del Mundo, El (1990).pdf
Amok	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Amok (1996).pdf
Amulet of Yendor	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Amulet of Yendor (1985).TXT
Amulet, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Amulet, The (1983).pdf
Amy's First Primer	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Amy's First Primer (1987).txt
An American Tail - Fievel Goes West	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/An American Tail - Fievel Goes West (1993).pdf
Anacreon - Reconstruction 4021	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Anacreon - Reconstruction 4021 (1987).DOC
ANAL - The Rectum Adventure	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/ANAL - The Rectum Adventure (2003).TXT
Ancient Art of War	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ancient Art of War (1984).pdf
Ancient Art of War at Sea	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ancient Art of War at Sea (1987).pdf
Ancient Art of War in the Skies	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ancient Art of War in the Skies (1992).pdf
Ancient Domains of Mystery	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ancient Domains of Mystery (1994).TXT
Ancients 1 - Deathwatch	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ancients 1 - Deathwatch (1991).TXT
Andromeda Conquest	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Andromeda Conquest (1982).pdf
Angband	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Angband (1992).TXT
Angel Devoid	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Angel Devoid (1996).pdf
Angel Nieto Pole 500	fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Angel Nieto Pole 500 (1990).pdf
Angst - A Game of Urban Survival!	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Angst - A Game of Urban Survival! (1992).txt
Animal	en-gb,de,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Animal (1997).pdf
Animated Money	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Animated Money (1994).TXT
Anna's Gram	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Anna's Gram (1987).TXT
Annals of Rome	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Annals of Rome (1988).pdf
Annihilator Tank	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Annihilator Tank (1995).TXT
Another DG Game - I want my C64 back	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Another DG Game - I want my C64 back (2002).TXT
Another Lifeless Planet and Me With No Beer	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Another Lifeless Planet and Me With No Beer (1991).TXT
Another Pool	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Another Pool (1995).TXT
Ant Attack PC	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ant Attack PC (2000).TXT
Ant Run	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ant Run (1993).TXT
Antagony	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Antagony (1995).TXT
Anthill Volume 2	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Anthill Volume 2 (1991).txt
AntiC	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/AntiC (1991).txt
Antkill	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Antkill (1992).TXT
Anvil of Dawn	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Anvil of Dawn (1995).pdf
Apache	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Apache (1995).pdf
Apache Strike	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Apache Strike (1989).pdf
APB	en-gb,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/APB (1989).pdf
APBA Pro Football	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/APBA Pro Football (1989).TXT
APBA Pro Hockey	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/APBA Pro Hockey (1989).TXT
Apocalypse Abyss	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Apocalypse Abyss (1994).txt
Apocalypse Cow	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Apocalypse Cow (1996).TXT
Apollo 18 Mission to the Moon	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Apollo 18 Mission to the Moon (1988).pdf
Apple Panic	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Apple Panic (1982).pdf
Apples and Oranges	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Apples and Oranges (1990).TXT
Aqua Man	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Aqua Man (1993).DOC	format=txt
Aquaphobia	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Aquaphobia (1992).TXT
Aquarius - An Aquatic Experience	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Aquarius - An Aquatic Experience (2007).TXT
Ar'Kritz the Intruder	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ar'Kritz the Intruder (1996).pdf
Arachnophobia	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Arachnophobia (1991).pdf
Arcade Fruit Machine	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Arcade Fruit Machine (1992).pdf
Arcade Pool	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Arcade Pool (1994).TXT
Archer Maclean's Pool	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Archer Maclean's Pool (1992).pdf
Archimedean Dynasty	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Archimedean Dynasty (1996).pdf
Archipelagos	en	https://archive.org/download/Archipelagos_1989_Logotron/Archipelagos_1989_Logotron.pdf
Archon	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Archon (1984).pdf
Archon Ultra	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Archon Ultra (1994).pdf
Arctic Adventure	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Arctic Adventure (1991).pdf
Arctic Moves	es	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Arctic Moves (1995).pdf
Arcticfox	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Arcticfox (1987).pdf
Are You Afraid of the Dark - The Tale of Orpheo's Curse	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Are You Afraid of the Dark - The Tale of Orpheo's Curse (1994).pdf
Argh	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Argh (1989).txt
Argo Checkers	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Argo Checkers (1993).TXT
Argonaut	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Argonaut (1992).TXT
Ario Bros	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ario Bros (1983).TXT
Arithmetic Games Set 2	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Arithmetic Games Set 2 (1981).pdf
ARK	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/ARK (1988).TXT
Arkanoid	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Arkanoid (1988).pdf
Arkanoid II - Revenge of Doh	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Arkanoid II - Revenge of Doh (1989).pdf
ARL 96	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/ARL 96 (1996).pdf
Armada (1989)	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Armada (1989).pdf
Armada (1992)	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Armada (1992).pdf
Armada 2525	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Armada 2525 (1991).pdf
Armor Alley	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Armor Alley (1991).pdf
Armored Fist	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Armored Fist (1994).PDF
Armored Fist 2	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Armored Fist 2 (1997).pdf
Armour-Geddon	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Armour-Geddon (1992).pdf
Army	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Army (1989).txt
Arnie 2	da	https://retro-commodore.eu/files/downloads/amigamanuals-xiik.net/Games/Arnie 2 - Manual-DK.pdf
Arnie 2	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Arnie 2 (1993).pdf
Arnold Palmer Tournament Golf	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Arnold Palmer Tournament Golf (1990).pdf
Aro II	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Aro II (1997).TXT
Around the World in 80 Days	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Around the World in 80 Days (1994).pdf
Around the World Trivia	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Around the World Trivia (1992).TXT
Arrakis	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Arrakis (2000).TXT
Arthur - The Quest for Excalibur	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Arthur - The Quest for Excalibur (1989).pdf
Artman's Goplanes!	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Artman's Goplanes! (1997).txt
Artura	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Artura (1989).pdf
Ascendancy	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ascendancy (1995).pdf
Ascii Sector	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ascii Sector (2007).pdf
Ashes of Empire	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ashes of Empire (1993).pdf
Asian Challenge, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Asian Challenge, The (1989).txt
Aspetra	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Aspetra (1996).TXT
Assault Rigs	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Assault Rigs (1996).pdf
Assault Trooper	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Assault Trooper (1997).TXT
Assault Wing	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Assault Wing (1998).TXT
Asterix - Caesar's Challenge	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Asterix - Caesar's Challenge (1995).pdf
Asterix - Operation Getafix	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Asterix - Operation Getafix (1989).pdf
Asteroid Impact	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Asteroid Impact (1998).TXT
Astro Blaster	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Astro Blaster (1988).DOC	format=txt
Astro Fire	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Astro Fire (1994).DOC	format=txt
Astro-Grover	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Astro-Grover (1987).pdf
Astro3D	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Astro3D (1997).TXT
Astrotit	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Astrotit (1987).txt
Asylum	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Asylum (1991).pdf
At the Carnival	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/At the Carnival (1990).pdf
ATAC - The Secret War Against Drugs	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/ATAC - The Secret War Against Drugs (1992).pdf
Atlantis - The lost Tales	en-gb,de,es,fr,it,nl,sv,zh	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Atlantis - The Lost Tales (1997).pdf
Atomia Akorny	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Atomia Akorny (1992).txt
Atomic Tetris	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Atomic Tetris (1991).TXT
Atomino	en-gb,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Atomino (1990).pdf
Atomix	en-gb,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Atomix (1990).pdf
Austerlitz	en-gb,de,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Austerlitz (1989).pdf
Austerlitz 1805	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Austerlitz 1805 (1989).pdf
Autobots	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Autobots (1989).TXT
Autoduel	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Autoduel (1988).pdf
Automon	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Automon (1990).TXT
AUTS - The Ultimate Stress Relief Game	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/AUTS - The Ultimate Stress Relief Game (1995).TXT
AV8B Harrier Assault	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/AV8B Harrier Assault (1992).pdf
Avalon	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Avalon (1998).DOC
Avenger	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Avenger (1997).TXT
Avish!	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Avish! (1993).TXT
Avon	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Avon (1989).pdf
Awe-Chasm, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Awe-Chasm, The (1991).txt
Awesome Earl in SkateRock	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Awesome Earl in SkateRock (1988).pdf
Axe of Rage	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Axe of Rage (1989).pdf
AxTrons	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/AxTrons (1989).txt
Azrael's Tear	en	https://archive.org/download/AzraelS_Tear_Manual/AzraelS_Tear_Manual.pdf
B-1 Nuclear Bomber	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/B-1 Nuclear Bomber (1983).pdf
B-17 Flying Fortress	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/B-17 Flying Fortress (1992).pdf
B-24	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/B-24 (1987).pdf
B.I.G.	pl	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/B.I.G. (1997).pdf
Baal	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Baal (1989).pdf
Baby Jo in - Going Home	en-gb,de,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Baby Jo in - Going Home (1991).pdf
Back to Baghdad	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Back to Baghdad (1996).pdf
Back to the Future Part II	en-gb,de,es,fr,it,nl	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Back to the Future Part II (1990).pdf
Back to the Future Part III	en-gb,de,fr,it	https://archive.org/download/Back_to_the_Future_Part_III_1991_Image_Works/Back_to_the_Future_Part_III_1991_Image_Works.pdf
Back to the Moon	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Back to the Moon (1996).TXT
Backgammon (1985)	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Backgammon (1985).TXT
Backgammon (1987)	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Backgammon (1987).txt
Backgammon Royale	en-gb,de,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Backgammon Royale (1990).pdf
Backyard, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Backyard, The (1993).pdf
Bad Blood	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Bad Blood (1990).pdf
Bad Dudes	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Bad Dudes (1988).pdf
Bad Street Brawler	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Bad Street Brawler (1987).pdf
Bad-Bad	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Bad-Bad (1986).txt
Bagasaurus	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Bagasaurus (1988).pdf
Balance	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Balance (1993).txt
Balance of Power	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Balance of Power (1985).pdf
Balance of Power The 1990 Edition	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Balance of Power The 1990 Edition (1990).pdf
Balance of the Planet	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Balance of the Planet (1990).txt
Baldies	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Baldies (1996).pdf
Ball Game, The	en	http://lucasabandonware.free.fr/manuels/The Ball Game.txt
Ballistix	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ballistix (1989).pdf
