Front Mission 3	https://archive.org/download/SonyPlaystationManuals/Front Mission 3 (USA).pdf
Future Cop - L.A.P.D.	https://archive.org/download/SonyPlaystationManuals/Future Cop - L.A.P.D. (USA).pdf
G-Police	https://archive.org/download/SonyPlaystationManuals/G-Police (USA) (Disc 1).pdf
Galerians	https://archive.org/download/SonyPlaystationManuals/Galerians (USA) (Disc 1).pdf
Gallop Racer	https://archive.org/download/SonyPlaystationManuals/Gallop Racer (USA).pdf
Game of Life, The	https://archive.org/download/SonyPlaystationManuals/Game of Life, The (USA).pdf
Gauntlet Legends	https://archive.org/download/SonyPlaystationManuals/Gauntlet Legends (USA).pdf
Gekido - Urban Fighters	https://archive.org/download/SonyPlaystationManuals/Gekido - Urban Fighters (USA).pdf
Geom Cube	https://archive.org/download/SonyPlaystationManuals/Geom Cube (USA).pdf
Gex	https://archive.org/download/SonyPlaystationManuals/Gex (USA).pdf
Gex - Deep Cover Gecko	https://archive.org/download/SonyPlaystationManuals/Gex 3 - Deep Cover Gecko (USA).pdf
Gex 3D - Enter the Gecko	https://archive.org/download/SonyPlaystationManuals/Gex - Enter the Gecko (USA).pdf
Golden Goal 98	https://archive.org/download/SonyPlaystationManuals/Alexi Lalas International Soccer (USA).pdf
Gran Turismo	https://archive.org/download/SonyPlaystationManuals/Gran Turismo (USA).pdf
Gran Turismo 2	https://archive.org/download/SonyPlaystationManuals/Gran Turismo 2 (USA) (Arcade Mode).pdf
Grand Theft Auto	https://archive.org/download/SonyPlaystationManuals/Grand Theft Auto (USA).pdf
Grand Theft Auto - London 1969	https://archive.org/download/SonyPlaystationManuals/Grand Theft Auto - Mission Pack #1 - London 1969 (USA).pdf
Grand Theft Auto 2	https://archive.org/download/SonyPlaystationManuals/Grand Theft Auto 2 (USA).PDF
Grandia	https://archive.org/download/SonyPlaystationManuals/Grandia (USA) (Disc 1).pdf
Granstream Saga, The	https://archive.org/download/SonyPlaystationManuals/Granstream Saga, The (USA).pdf
Grinch, The	https://archive.org/download/SonyPlaystationManuals/Grinch, The (USA).pdf
Grind Session	https://archive.org/download/SonyPlaystationManuals/Grind Session (USA).pdf
Gunfighter - The Legend of Jesse James	https://archive.org/download/SonyPlaystationManuals/Gunfighter - The Legend of Jesse James (USA).pdf
Hard Edge	https://archive.org/download/SonyPlaystationManuals/T.R.A.G. - Mission of Mercy (USA).pdf
HardBall '99	https://archive.org/download/SonyPlaystationManuals/HardBall '99 (USA).pdf
HardBall 5	https://archive.org/download/SonyPlaystationManuals/HardBall 5 (USA).pdf
Hardcore 4x4	https://archive.org/download/SonyPlaystationManuals/TNN Motor Sports - Hardcore 4x4 (USA).pdf
Harry Potter and the Philosopher's Stone	https://archive.org/download/SonyPlaystationManuals/Harry Potter and the Sorcerer's Stone (USA).pdf
Harvest Moon - Back to Nature	https://archive.org/download/SonyPlaystationManuals/Harvest Moon - Back to Nature (USA).PDF
Heart of Darkness	https://archive.org/download/SonyPlaystationManuals/Heart of Darkness (USA) (Disc 1).pdf
Hello Kitty - Cube Frenzy	https://archive.org/download/SonyPlaystationManuals/Hello Kitty - Cube Frenzy (USA).pdf
Herkules	https://archive.org/download/SonyPlaystationManuals/Herkules (Europe).pdf
Hexen	https://archive.org/download/SonyPlaystationManuals/Hexen - Beyond Heretic (USA).pdf
Hi-Octane	https://archive.org/download/SonyPlaystationManuals/Hi-Octane - The Track Fights Back! (USA).pdf
High Heat Baseball 2000	https://archive.org/download/SonyPlaystationManuals/High Heat Baseball 2000 (USA).pdf
Hogs of War	https://archive.org/download/SonyPlaystationManuals/Hogs of War (USA).pdf
Ian Livingstone's Deathtrap Dungeon	https://archive.org/download/SonyPlaystationManuals/Ian Livingstone's Deathtrap Dungeon (USA).pdf
IHRA Drag Racing	https://archive.org/download/SonyPlaystationManuals/IHRA Drag Racing (USA).pdf
Incredible Hulk, The - The Pantheon Saga	https://archive.org/download/SonyPlaystationManuals/Incredible Hulk, The - The Pantheon Saga (USA).pdf
Independence Day - The Game	https://archive.org/download/SonyPlaystationManuals/Independence Day (USA).pdf
Inspector Gadget - Gadget's Crazy Maze	https://archive.org/download/SonyPlaystationManuals/Inspector Gadget - Gadget's Crazy Maze (USA).pdf
Intellivision Classic Games	https://archive.org/download/SonyPlaystationManuals/Intellivision Classic Games (USA).pdf
International Superstar Soccer Pro	https://archive.org/download/SonyPlaystationManuals/International Superstar Soccer Pro (Europe).pdf
International Superstar Soccer Pro '98	https://archive.org/download/SonyPlaystationManuals/International Superstar Soccer Pro '98 (USA).pdf
Interplay Sports Baseball 2000	https://archive.org/download/SonyPlaystationManuals/Interplay Sports Baseball 2000 (USA).pdf
Invasion from Beyond	https://archive.org/download/SonyPlaystationManuals/Invasion from Beyond (USA).pdf
Irritating Stick	https://archive.org/download/SonyPlaystationManuals/Irritating Stick (USA).PDF
ISS Pro Evolution	https://archive.org/download/SonyPlaystationManuals/ISS Pro Evolution (USA).pdf
